Site2_MeltingT_min_value,Site2_MeltingT_arithmetic_average,Site2_MeltingT_max_value,Site1_NdUnfilled_min_value,Site2_MeltingT_composition_average,Site2_GSenergy_pa_min_value,Site1_AtomicRadii_max_value,Site1_AtomicRadii_arithmetic_average,Site1_NdUnfilled_arithmetic_average,Site1_AtomicRadii_composition_average,Site2_GSenergy_pa_max_value,Site2_BCCenergy_pa_max_value,Site1_NdUnfilled_composition_average,Site1_AtomicRadii_min_value,MeltingT_difference,Site2_GSenergy_pa_composition_average,Site2_BCCenergy_pa_composition_average,Site2_BCCenergy_pa_min_value,Site1_NdUnfilled_max_value,IonicRadii_arithmetic_average,Site2_BCCenergy_pa_arithmetic_average,ElasticModulus_min_value,AtomicVolume_difference,IonicRadii_composition_average,Site1_HHIr_arithmetic_average,group,mat,E_regression_shift
1814.0,1814.0,1814.0,1.0,1814.0,-6.28551309,1.38,1.38,1.0,1.38,-6.28551309,-6.17209116,1.0,1.38,227.4000000000001,-6.28551309,-6.17209116,-6.17209116,1.0,0.69,-6.17209116,80.0,9.648847411857398,0.69,9100.0,transition_metals,[Pt][Sc],0.17479
3290.0,3290.0,3290.0,1.0,3290.0,-11.85139954,1.38,1.38,1.0,1.38,-11.85139954,-11.85139954,1.0,1.38,1248.6,-11.85139954,-11.85139954,-11.85139954,1.0,0.635,-11.85139954,175.0,2.6862660524496977,0.635,9100.0,transition_metals,[Pt][Ta],1.07325
2430.0,2430.0,2430.0,1.0,2430.0,-10.355151195,1.38,1.38,1.0,1.38,-10.355151195,-10.09176138,1.0,1.38,388.5999999999999,-10.355151195,-10.09176138,-10.09176138,1.0,0.595,-10.09176138,175.0,1.2094519982075005,0.595,9100.0,transition_metals,[Pt][Tc],1.10622
1941.0,1941.0,1941.0,1.0,1941.0,-7.77522712,1.38,1.38,1.0,1.38,-7.77522712,-7.66126811,1.0,1.38,100.40000000000008,-7.77522712,-7.66126811,-7.66126811,1.0,0.62,-7.66126811,110.0,2.2758536520719,0.62,9100.0,transition_metals,[Pt][Ti],0.37967
2183.0,2183.0,2183.0,1.0,2183.0,-8.93926069,1.38,1.38,1.0,1.38,-8.93926069,-8.93926069,1.0,1.38,141.5999999999999,-8.93926069,-8.93926069,-8.93926069,1.0,0.585,-8.93926069,129.0,1.5155652857540003,0.585,9100.0,transition_metals,[Pt][V],0.66033
3695.0,3695.0,3695.0,1.0,3695.0,-12.95880062,1.38,1.38,1.0,1.38,-12.95880062,-12.95880062,1.0,1.38,1653.6,-12.95880062,-12.95880062,-12.95880062,1.0,0.615,-12.95880062,175.0,0.4982709172608999,0.615,9100.0,transition_metals,[Pt][W],1.49513
1799.0,1799.0,1799.0,1.0,1799.0,-6.464599775,1.38,1.38,1.0,1.38,-6.464599775,-6.34029752,1.0,1.38,242.4000000000001,-6.464599775,-6.34029752,-6.34029752,1.0,0.825,-6.34029752,64.4,17.652749375785405,0.825,9100.0,transition_metals,[Pt][Y],-0.35815
692.68,692.68,692.68,1.0,692.68,-1.239999915,1.38,1.38,1.0,1.38,-1.239999915,-1.1570915,1.0,1.38,1348.7200000000005,-1.239999915,-1.1570915,-1.1570915,1.0,0.685,-1.1570915,95.0,0.1547797719317003,0.685,9100.0,transition_metals,[Pt][Zn],0.12776
2128.0,2128.0,2128.0,1.0,2128.0,-8.545958555,1.38,1.38,1.0,1.38,-8.545958555,-8.46727487,1.0,1.38,86.59999999999991,-8.545958555,-8.46727487,-8.46727487,1.0,0.735,-8.46727487,94.0,7.905479762457299,0.735,9100.0,transition_metals,[Pt][Zr],0.26418
3695.0,3695.0,3695.0,6.0,3695.0,-12.95880062,1.37,1.37,6.0,1.37,-12.95880062,-12.95880062,6.0,1.37,0.0,-12.95880062,-12.95880062,-12.95880062,6.0,0.6,-12.95880062,401.0,0.0,0.6,4300.0,transition_metals,[W][W],0.0
1234.93,1234.93,1234.93,6.0,1234.93,-2.76539356,1.37,1.37,6.0,1.37,-2.76539356,-2.71997917,6.0,1.37,2460.07,-2.76539356,-2.71997917,-2.71997917,6.0,0.875,-2.71997917,80.0,1.2169135258957002,0.875,4300.0,transition_metals,[W][Ag],-0.43404
933.47,933.47,933.47,6.0,933.47,-3.74542312,1.37,1.37,6.0,1.37,-3.74542312,-3.65018713,6.0,1.37,2761.53,-3.74542312,-3.65018713,-3.65018713,6.0,0.5700000000000001,-3.65018713,70.5,0.7356900935147994,0.5700000000000001,4300.0,transition_metals,[W][Al],0.0209
1090.0,1090.0,1090.0,6.0,1090.0,-4.650889115,1.37,1.37,6.0,1.37,-4.650889115,-4.21496399,6.0,1.37,2605.0,-4.650889115,-4.21496399,-4.21496399,6.0,0.59,-4.21496399,39.0,5.865231313182898,0.59,4300.0,transition_metals,[W][As],-0.22693
1337.33,1337.33,1337.33,6.0,1337.33,-3.20969261,1.37,1.37,6.0,1.37,-3.20969261,-3.18445282,6.0,1.37,2357.67,-3.20969261,-3.18445282,-3.18445282,6.0,0.725,-3.18445282,78.3,1.0883291924853982,0.725,4300.0,transition_metals,[W][Au],-0.66406
1115.0,1115.0,1115.0,6.0,1115.0,-1.948329565,1.37,1.37,6.0,1.37,-1.948329565,-1.92725921,6.0,1.37,2580.0,-1.948329565,-1.92725921,-1.92725921,6.0,0.8,-1.92725921,21.0,27.078452878476497,0.8,4300.0,transition_metals,[W][Ca],-0.28174
594.22,594.22,594.22,6.0,594.22,-0.812174225,1.37,1.37,6.0,1.37,-0.812174225,-0.74033904,6.0,1.37,3100.78,-0.812174225,-0.74033904,-0.74033904,6.0,0.7749999999999999,-0.74033904,62.0,5.721291031799899,0.7749999999999999,4300.0,transition_metals,[W][Cd],-0.3253
1768.0,1768.0,1768.0,6.0,1768.0,-7.080389145,1.37,1.37,6.0,1.37,-7.080389145,-6.98008657,6.0,1.37,1927.0,-7.080389145,-6.98008657,-6.98008657,6.0,0.625,-6.98008657,208.0,4.8628737408819,0.625,4300.0,transition_metals,[W][Co],-0.50684
2180.0,2180.0,2180.0,6.0,2180.0,-9.50571654,1.37,1.37,6.0,1.37,-9.50571654,-9.50480758,6.0,1.37,1515.0,-9.50571654,-9.50480758,-9.50480758,6.0,0.61,-9.50480758,259.0,3.7657969501015,0.61,4300.0,transition_metals,[W][Cr],-0.14925
1357.77,1357.77,1357.77,6.0,1357.77,-3.68065482,1.37,1.37,6.0,1.37,-3.68065482,-3.64288728,6.0,1.37,2337.23,-3.68065482,-3.64288728,-3.64288728,6.0,0.665,-3.64288728,124.0,4.028792492095201,0.665,4300.0,transition_metals,[W][Cu],-0.18416
1811.0,1811.0,1811.0,6.0,1811.0,-8.28548436,1.37,1.37,6.0,1.37,-8.28548436,-8.28548436,6.0,1.37,1884.0,-8.28548436,-8.28548436,-8.28548436,6.0,0.575,-8.28548436,211.0,4.081369454452801,0.575,4300.0,transition_metals,[W][Fe],-0.74318
302.91,302.91,302.91,6.0,302.91,-3.0122553025,1.37,1.37,6.0,1.37,-3.0122553025,-2.97839076,6.0,1.37,3392.09,-3.0122553025,-2.97839076,-2.97839076,6.0,0.61,-2.97839076,11.0,3.7517790590873,0.61,4300.0,transition_metals,[W][Ga],-0.05621
1211.4,1211.4,1211.4,6.0,1211.4,-4.616039545,1.37,1.37,6.0,1.37,-4.616039545,-4.27836489,6.0,1.37,2483.6,-4.616039545,-4.27836489,-4.27836489,6.0,0.565,-4.27836489,115.0,6.802241958363501,0.565,4300.0,transition_metals,[W][Ge],-0.12059
2506.0,2506.0,2506.0,6.0,2506.0,-9.954299335,1.37,1.37,6.0,1.37,-9.954299335,-9.77464936,6.0,1.37,1189.0,-9.954299335,-9.77464936,-9.77464936,6.0,0.715,-9.77464936,139.0,6.4099767704457005,0.715,4300.0,transition_metals,[W][Hf],-0.0434
234.32,234.32,234.32,6.0,234.32,-0.250105562414,1.37,1.37,6.0,1.37,-0.250105562414,-0.15983096,6.0,1.37,3460.68,-0.250105562414,-0.15983096,-0.15983096,6.0,0.81,-0.15983096,22.0,8.7530076456351,0.81,4300.0,transition_metals,[W][Hg],-0.49007
429.75,429.75,429.75,6.0,429.75,-2.66680196,1.37,1.37,6.0,1.37,-2.66680196,-2.65390512,6.0,1.37,3265.25,-2.66680196,-2.65390512,-2.65390512,6.0,0.7,-2.65390512,14.0,10.2239237363936,0.7,4300.0,transition_metals,[W][In],-0.22474
923.0,923.0,923.0,6.0,923.0,-1.54227231,1.37,1.37,6.0,1.37,-1.54227231,-1.51367083,6.0,1.37,2772.0,-1.54227231,-1.51367083,-1.51367083,6.0,0.6599999999999999,-1.51367083,44.4,7.363558671631599,0.6599999999999999,4300.0,transition_metals,[W][Mg],-0.088
1519.0,1519.0,1519.0,6.0,1519.0,-9.02056525034,1.37,1.37,6.0,1.37,-9.02056525034,-8.87041076,6.0,1.37,2176.0,-9.02056525034,-8.87041076,-8.87041076,6.0,0.635,-8.87041076,198.0,3.6460299583966,0.635,4300.0,transition_metals,[W][Mn],-0.37682
2896.0,2896.0,2896.0,6.0,2896.0,-10.84610777,1.37,1.37,6.0,1.37,-10.84610777,-10.84610777,6.0,1.37,799.0,-10.84610777,-10.84610777,-10.84610777,6.0,0.595,-10.84610777,322.0,0.3578537361927996,0.595,4300.0,transition_metals,[W][Mo],-0.11694
1728.0,1728.0,1728.0,6.0,1728.0,-5.54632457,1.37,1.37,6.0,1.37,-5.54632457,-5.43913904,6.0,1.37,1967.0,-5.54632457,-5.43913904,-5.43913904,6.0,0.645,-5.43913904,208.0,4.91744998229,0.645,4300.0,transition_metals,[W][Ni],-0.37631
317.3,317.3,317.3,6.0,317.3,-5.4005090425,1.37,1.37,6.0,1.37,-5.4005090425,-4.6830362,6.0,1.37,3377.7,-5.4005090425,-4.6830362,-4.6830362,6.0,0.385,-4.6830362,5.0,12.3553873926461,0.385,4300.0,transition_metals,[W][P],-0.30898
1828.05,1828.05,1828.05,6.0,1828.05,-5.13777457,1.37,1.37,6.0,1.37,-5.13777457,-5.0910129,6.0,1.37,1866.95,-5.13777457,-5.0910129,-5.0910129,6.0,0.62,-5.0910129,127.0,1.1603481554314,0.62,4300.0,transition_metals,[W][Pd],-0.55582
2041.4,2041.4,2041.4,6.0,2041.4,-6.02850968,1.37,1.37,6.0,1.37,-6.02850968,-5.92513799,6.0,1.37,1653.6,-6.02850968,-5.92513799,-5.92513799,6.0,0.615,-5.92513799,175.0,0.4982709172608999,0.615,4300.0,transition_metals,[W][Pt],-0.76508
2237.0,2237.0,2237.0,6.0,2237.0,-7.25364552,1.37,1.37,6.0,1.37,-7.25364552,-6.90998391,6.0,1.37,1458.0,-7.25364552,-6.90998391,-6.90998391,6.0,0.635,-6.90998391,330.0,2.1332246132476005,0.635,4300.0,transition_metals,[W][Rh],-0.62
2607.0,2607.0,2607.0,6.0,2607.0,-9.19463357,1.37,1.37,6.0,1.37,-9.19463357,-8.57093238,6.0,1.37,1088.0,-9.19463357,-8.57093238,-8.57093238,6.0,0.61,-8.57093238,401.0,2.290860014695001,0.61,4300.0,transition_metals,[W][Ru],-0.5365
1814.0,1814.0,1814.0,6.0,1814.0,-6.28551309,1.37,1.37,6.0,1.37,-6.28551309,-6.17209116,6.0,1.37,1881.0,-6.28551309,-6.17209116,-6.17209116,6.0,0.675,-6.17209116,80.0,9.150576494596498,0.675,4300.0,transition_metals,[W][Sc],-0.02988
1687.0,1687.0,1687.0,6.0,1687.0,-5.424918005,1.37,1.37,6.0,1.37,-5.424918005,-4.90201039,6.0,1.37,2008.0,-5.424918005,-4.90201039,-4.90201039,6.0,0.43,-4.90201039,162.0,4.157643292617701,0.43,4300.0,transition_metals,[W][Si],-0.10383
1050.0,1050.0,1050.0,6.0,1050.0,-1.6828136,1.37,1.37,6.0,1.37,-1.6828136,-1.67793991,6.0,1.37,2645.0,-1.6828136,-1.67793991,-1.67793991,6.0,0.93,-1.67793991,15.0,39.4643963525113,0.93,4300.0,transition_metals,[W][Sr],-0.50427
577.0,577.0,577.0,6.0,577.0,-2.27267753,1.37,1.37,6.0,1.37,-2.27267753,-2.25289773,6.0,1.37,3118.0,-2.27267753,-2.25289773,-2.25289773,6.0,1.095,-2.25289773,12.0,12.7821421369131,1.095,4300.0,transition_metals,[W][Tl],-0.40474
2183.0,2183.0,2183.0,6.0,2183.0,-8.93926069,1.37,1.37,6.0,1.37,-8.93926069,-8.93926069,6.0,1.37,1512.0,-8.93926069,-8.93926069,-8.93926069,6.0,0.5700000000000001,-8.93926069,129.0,2.0138362030149004,0.5700000000000001,4300.0,transition_metals,[W][V],0.02281
1799.0,1799.0,1799.0,6.0,1799.0,-6.464599775,1.37,1.37,6.0,1.37,-6.464599775,-6.34029752,6.0,1.37,1896.0,-6.464599775,-6.34029752,-6.34029752,6.0,0.81,-6.34029752,64.4,17.1544784585245,0.81,4300.0,transition_metals,[W][Y],-0.23029
692.68,692.68,692.68,6.0,692.68,-1.239999915,1.37,1.37,6.0,1.37,-1.239999915,-1.1570915,6.0,1.37,3002.32,-1.239999915,-1.1570915,-1.1570915,6.0,0.6699999999999999,-1.1570915,95.0,0.6530506891926002,0.6699999999999999,4300.0,transition_metals,[W][Zn],-0.08791
2128.0,2128.0,2128.0,6.0,2128.0,-8.545958555,1.37,1.37,6.0,1.37,-8.545958555,-8.46727487,6.0,1.37,1567.0,-8.545958555,-8.46727487,-8.46727487,6.0,0.72,-8.46727487,94.0,7.407208845196399,0.72,4300.0,transition_metals,[W][Zr],-0.06838
2128.0,2128.0,2128.0,8.0,2128.0,-8.545958555,1.6,1.6,8.0,1.6,-8.545958555,-8.46727487,8.0,1.6,0.0,-8.545958555,-8.46727487,-8.46727487,8.0,0.84,-8.46727487,94.0,0.0,0.84,2600.0,transition_metals,[Zr][Zr],0.0
2180.0,2180.0,2180.0,8.0,2180.0,-9.50571654,1.6,1.6,8.0,1.6,-9.50571654,-9.50480758,8.0,1.6,52.0,-9.50571654,-9.50480758,-9.50480758,8.0,0.73,-9.50480758,94.0,11.1730057952979,0.73,2600.0,transition_metals,[Zr][Cr],-0.14469
1357.77,1357.77,1357.77,8.0,1357.77,-3.68065482,1.6,1.6,8.0,1.6,-3.68065482,-3.64288728,8.0,1.6,770.23,-3.68065482,-3.64288728,-3.64288728,8.0,0.7849999999999999,-3.64288728,94.0,11.4360013372916,0.7849999999999999,2600.0,transition_metals,[Zr][Cu],0.16682
2183.0,2183.0,2183.0,8.0,2183.0,-8.93926069,1.6,1.6,8.0,1.6,-8.93926069,-8.93926069,8.0,1.6,55.0,-8.93926069,-8.93926069,-8.93926069,8.0,0.69,-8.93926069,94.0,9.4210450482113,0.69,2600.0,transition_metals,[Zr][V],0.16517
692.68,692.68,692.68,8.0,692.68,-1.239999915,1.6,1.6,8.0,1.6,-1.239999915,-1.1570915,8.0,1.6,1435.3200000000002,-1.239999915,-1.1570915,-1.1570915,8.0,0.79,-1.1570915,94.0,8.060259534389,0.79,2600.0,transition_metals,[Zr][Zn],0.20757
2896.0,2896.0,2896.0,8.0,2896.0,-10.84610777,1.6,1.6,8.0,1.6,-10.84610777,-10.84610777,8.0,1.6,768.0,-10.84610777,-10.84610777,-10.84610777,8.0,0.715,-10.84610777,94.0,7.7650625813891985,0.715,2600.0,transition_metals,[Zr][Mo],-0.29322
3695.0,3695.0,3695.0,8.0,3695.0,-12.95880062,1.6,1.6,8.0,1.6,-12.95880062,-12.95880062,8.0,1.6,1567.0,-12.95880062,-12.95880062,-12.95880062,8.0,0.72,-12.95880062,94.0,7.407208845196399,0.72,2600.0,transition_metals,[Zr][W],-0.02454
933.47,933.47,933.47,8.0,933.47,-3.74542312,1.6,1.6,8.0,1.6,-3.74542312,-3.65018713,8.0,1.6,1194.53,-3.74542312,-3.65018713,-3.65018713,8.0,0.69,-3.65018713,70.5,6.6715187516816,0.69,2600.0,transition_metals,[Zr][Al],0.49792
1337.33,1337.33,1337.33,8.0,1337.33,-3.20969261,1.6,1.6,8.0,1.6,-3.20969261,-3.18445282,8.0,1.6,790.6700000000001,-3.20969261,-3.18445282,-3.18445282,8.0,0.845,-3.18445282,78.3,6.318879652711001,0.845,2600.0,transition_metals,[Zr][Au],0.13545
1234.93,1234.93,1234.93,8.0,1234.93,-2.76539356,1.6,1.6,8.0,1.6,-2.76539356,-2.71997917,8.0,1.6,893.0699999999999,-2.76539356,-2.71997917,-2.71997917,8.0,0.995,-2.71997917,80.0,6.190295319300699,0.995,2600.0,transition_metals,[Zr][Ag],0.12935
2750.0,2750.0,2750.0,8.0,2750.0,-10.09332153,1.6,1.6,8.0,1.6,-10.09332153,-10.09332153,8.0,1.6,622.0,-10.09332153,-10.09332153,-10.09332153,8.0,0.74,-10.09332153,94.0,5.263810288874698,0.74,2600.0,transition_metals,[Zr][Nb],-0.06702
3290.0,3290.0,3290.0,8.0,3290.0,-11.85139954,1.6,1.6,8.0,1.6,-11.85139954,-11.85139954,8.0,1.6,1162.0,-11.85139954,-11.85139954,-11.85139954,8.0,0.74,-11.85139954,94.0,5.219213710007601,0.74,2600.0,transition_metals,[Zr][Ta],0.15385
1941.0,1941.0,1941.0,8.0,1941.0,-7.77522712,1.6,1.6,8.0,1.6,-7.77522712,-7.66126811,8.0,1.6,187.0,-7.77522712,-7.66126811,-7.66126811,8.0,0.725,-7.66126811,94.0,5.629626110385399,0.725,2600.0,transition_metals,[Zr][Ti],0.24811
2506.0,2506.0,2506.0,8.0,2506.0,-9.954299335,1.6,1.6,8.0,1.6,-9.954299335,-9.77464936,8.0,1.6,378.0,-9.954299335,-9.77464936,-9.77464936,8.0,0.835,-9.77464936,94.0,0.9972320747506984,0.835,2600.0,transition_metals,[Zr][Hf],0.20414
505.08,505.08,505.08,8.0,505.08,-3.96104709,1.6,1.6,8.0,1.6,-3.96104709,-3.89492544,8.0,1.6,1622.92,-3.96104709,-3.89492544,-3.89492544,8.0,0.7749999999999999,-3.89492544,50.0,3.7008419928731016,0.7749999999999999,2600.0,transition_metals,[Zr][Sn],0.24804
